t,j, Field Pea,Banana,Barley,Beef,Beer,Boye/Yam,Bula,Butter/ghee,Cassava,Chat / Kat,Cheese,Chick Pea,Coffee,Eggs,Field Pea,Fish,Goat & mutton meat,Godere,Green chili pepper (kariya),"Greens (kale, cabbage, etc.)",Ground nuts,Haricot Beans,Horsebeans,Kocho,Lentils,Linseed,Maize,Meat,Milk,Millet,Niger Seed,Oils (processed),Onion,Orange,Other cereal (SPECIFY),Other fruit (SPECIFY),Other prepared food and consumed at Home,Other pulse or nut (SPECIFY),Other seed (SPECIFY),Other tuber or stem (SPECIFY),Other vegetable (SPECIFY),Pasta/Maccaroni,Potato,Poultry,PuUrchased Injera,Purchased Bread or Biscuits,Red pepper (berbere),Salt,Soft drinks/Soda,Sorghum,Sugar,Sweet potato,Tea,Teff,Tella,Tomato,Wheat
2015,4.1116E+12,0,15,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,25,10,0,0,0,0,0,0,0,0,14,0,0,0,0,25,20,0,12,0,0,0,0,0,0,0
2015,4.1116E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,12,0,0,0,0,0,0,0,NaN,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
2015,4.1116E+12,15,10,70,0,0,0,0,0,0,0,0,12,0,0,NaN,0,0,0,5,0,0,0,20,0,10,0,0,NaN,0,0,0,87,30,20,20,10,8,0,0,0,8,20,10,0,0,0,60,50,0,0,5,0,0,100,0,20,80
2015,4.1118E+12,0,0,0,0,0,0,0,0,0,0,0,0,20,0,NaN,0,0,0,0,0,0,0,0,0,10,0,0,NaN,0,0,0,40,10,0,0,0,0,0,0,0,0,20,10,0,0,0,10,4,0,0,30,0,0,0,0,0,0
2015,4.1118E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,4,0,0,0,0,0,0
2015,4.1118E+12,0,0,0,0,0,0,0,0,0,0,0,0,10,0,NaN,0,0,0,0,0,0,0,0,0,0,0,20,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2015,4.1118E+12,20,0,0,0,60,0,0,0,0,0,0,0,0,4,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,15,10,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,20,0,0,0,0,0,0
2015,4.1118E+12,30,0,0,0,0,0,0,0,0,0,0,0,15,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,15,0,0,0,0,0,0
2015,4.1118E+12,0,0,0,0,0,0,0,0,0,0,0,0,20,0,NaN,0,0,0,0,0,0,0,0,0,0,0,20,NaN,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,4,0,0,30,0,0,0,0,0,0
2015,4.1118E+12,0,0,0,0,0,0,0,0,0,0,0,0,5,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0
2015,4.1118E+12,0,0,0,0,0,0,0,0,0,30,0,0,15,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,20,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,4,0,0,30,0,0,0,0,0,0
2015,4.1118E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,4.1118E+12,0,0,0,0,0,0,0,0,0,0,0,0,15,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,30,0,0,0,0,0,0
2015,4.1118E+12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,20,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,18,0,0,0,0,0,0
2015,4.1118E+12,0,0,0,0,0,0,0,0,0,0,0,0,15,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
2015,4.1119E+12,16,15,7,0,0,0,0,0,0,0,0,0,0,0,NaN,0,30,0,2,5,0,0,5.7,0,22.5,22.5,0,NaN,5,0,0,22.5,10,20,0,10,0,0,0,0,0,5,5,0,0,0,30,0.75,0,0,7.5,10,5,36,0,0,15
2015,4.1119E+12,12,0,0,0,0,0,0,0,0,0,0,0,12,0,NaN,0,0,0,2,5,0,0,12,0,0,0,0,NaN,0,0,0,35,10,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1.5,0,0,7,0,2,0,0,10,0
2015,4.1119E+12,0,5,0,600,24,0,0,0,0,0,0,0,24,0,NaN,0,1500,0,5,5,0,0,0,0,0,0,0,NaN,28,0,0,26,15,0,0,0,0,0,0,0,0,12,10,0,0,0,0,0.75,0,0,35,0,0,0,0,0,0
2015,4.1119E+12,0,0,0,0,0,0,0,32.5,0,0,0,0,0,0,NaN,0,0,0,0,7,0,8,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,12,0,0,0.75,5,0,60,0,2,0
2015,4.1119E+12,5.3,10,35,18,0,0,0,12,0,0,0,0,24,15,NaN,12,0,140,30,12,0,0,0,0,0,0,14.5,NaN,18,0,0,30,10,0,0,0,0,0,0,0,12,12,0,0,12,0,5,0.75,0,0,32,0,5,0,0,0,15
2015,4.1119E+12,8,15,22.5,0,0,0,10,0,0,0,0,0,12,20,NaN,6,120,0,5,5,0,0,2.85,0,0,0,0,NaN,6,0,0,12.5,15,15,0,10,0,0,0,0,0,10,0,0,0,0,30,0.75,20,0,7,0,0,0,35,10,30
2015,4.1119E+12,0,0,0,0,0,0,0,0,0,0,0,0,12,0,NaN,0,0,0,5,5,0,0,0,0,4.25,0,0,NaN,0,0,0,27.5,10,0,0,0,0,0,0,0,0,12,10,0,0,0,30,0.75,0,0,16,0,2,0,0,10,0
2015,4.1119E+12,7.5,0,8,0,0,0,0,0,0,0,0,0,12,0,NaN,0,0,0,5,10,0,0,0,0,25,0,10,NaN,7.5,0,0,38,10,0,0,0,0,0,0,0,0,12,10,0,0,0,30,0.75,0,0,14,10,5,70,0,10,30
2015,4.1119E+12,0,7.5,23,70,0,0,0,0,0,0,0,0,11,30,NaN,0,0,0,2,10,0,0,7.14,0,0,0,14.5,NaN,20,0,0,26,15,0,0,8,0,0,0,0,0,0,0,0,16,0,30,3,0,18,16,0,0,0,0,10,16.5
2015,4.1119E+12,8,15,0,0,0,0,0,0,0,0,0,0,12,0,NaN,130,0,5,5,10,0,0,3.5,0,0,0,0,NaN,120,0,0,11,10,10,0,0,0,0,0,0,0,12,10,0,0,0,30,0.75,0,0,16,5,1,70,0,10,25
2015,4.1119E+12,16.5,0,25,0,0,0,0,0,0,0,0,0,12,0,NaN,0,0,0,5,10,0,0,0,0,0,0,0,NaN,10,0,0,25,20,0,0,0,0,0,0,0,0,12,10,0,0,0,433,5,0,0,28,10,2,0,0,10,0
2015,4.1119E+12,0,15,0,140,0,0,0,45,0,0,0,0,12,20,NaN,0,0,0,2,5,0,0,0,0,22.5,27.5,0,NaN,12,0,0,27.5,15,16,0,15,20,0,0,0,0,12,10,0,0,0,30,0.75,0,0,30,0,0,0,0,10,0
2015,4.1206E+12,0,0,0,30,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,15,30,0,36,0,0,0,0,40,NaN,0,0,0,40,13,0,0,0,0,0,0,0,0,0,0,0,0,0,30,6,0,0,30,0,0,0,0,0,0
2015,4.1206E+12,0,0,0,0,0,0,0,0,0,0,0,0,10,0,NaN,0,0,0,0,100,0,30,0,0,0,0,50,NaN,0,0,0,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,30,0,0,0,0,0,0
2015,4.1206E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,5,200,0,21,0,0,0,0,50,NaN,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,15,0,0,0,0,0,0
2015,4.1206E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,50,0,0,0,0,0,NaN,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,30,0,0,0,0,0,0
2015,4.1206E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,4,100,0,40,0,0,0,0,100,NaN,0,0,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,60,0,0,0,0,0,0
2015,4.1206E+12,0,0,0,80,0,0,0,0,0,0,0,84,0,0,NaN,0,0,0,10,70,0,25,0,0,0,0,0,NaN,52,0,0,35,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,30,0,0,0,0,0,0
2015,4.1206E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,20,0,50,0,0,0,0,100,NaN,0,0,0,80,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,30,0,0,0,0,0,0
2015,4.1206E+12,0,0,60,80,0,0,0,0,0,0,0,24,0,0,NaN,0,0,0,4,40,0,0,0,0,0,0,0,NaN,0,0,0,26,20,0,0,0,0,0,0,0,0,0,0,0,24,20,0,2,20,0,30,0,8,0,0,0,0
2015,4.1206E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,5,20,0,160,0,0,0,0,100,NaN,0,0,0,80,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2015,4.1206E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,5,20,0,30,0,0,0,0,0,NaN,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
2015,4.1206E+12,0,0,0,20,0,0,0,35,0,0,0,3,0,0,NaN,0,0,0,0,30,0,0,0,0,0,0,0,NaN,12,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,2,0,0,21,0,0,0,0,0,0
2015,4.1206E+12,0,0,0,20,0,0,0,0,0,0,0,20,0,0,NaN,0,0,0,2,10,0,40,0,0,0,0,0,NaN,0,0,0,20,20,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,28,0,0,140,0,0,50
2015,4.1211E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,25,0,0,0,0,60,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,36,0,6,0,0,0,0
2015,4.1211E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,20,0,0,0,0,30,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,42,0,6,0,0,0,0
2015,4.1211E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,20,0,0,0,0,42,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,30,0,0,0,0,0,0
2015,4.1211E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,36,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,30,0,0,0,0,0,0
2015,4.1211E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,20,0,0,0,0,0,42,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,48,0,16,0,0,0,0
2015,4.1211E+12,0,0,0,0,0,0,0,0,0,0,0,0,5,0,NaN,0,0,0,0,0,0,25,0,0,0,0,54,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,42,0,10,0,0,0,0
2015,4.1211E+12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,NaN,0,0,0,0,0,0,35,0,0,0,0,72,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0
2015,4.1211E+12,0,0,0,0,0,0,0,0,0,40,0,0,5,0,NaN,0,0,0,0,0,0,60,0,0,0,0,168,NaN,0,0,0,4.5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,5,4,0,0,84,0,16,0,0,0,0
2015,4.1211E+12,0,0,0,0,0,0,0,0,0,40,0,0,0,0,NaN,0,0,0,0,0,0,70,0,0,0,0,84,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,54,0,16,0,0,0,0
2015,4.1211E+12,0,0,0,0,0,0,0,0,0,0,0,0,20,0,NaN,0,0,0,0,0,0,25,0,0,0,0,24,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,16,0,0,0,0
2015,4.1216E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,42,0,0,0,0,15,NaN,0,0,0,0,8,0,0,0,0,0,0,0,0,30,0,0,0,0,15,3,0,0,25,0,15,0,0,0,0
2015,4.1216E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,5,0,0,0,0,0,0,0,0,30,0,0,0,0,15,3,0,0,13,0,14,0,0,0,0
2015,4.1216E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,36,0,0,0,0,15,NaN,0,0,0,0,10,0,0,0,0,0,0,0,0,30,0,0,0,0,24,3,0,0,25,0,8,0,0,0,0
2015,4.1216E+12,0,0,0,0,0,0,0,0,0,50,0,0,0,0,NaN,0,0,0,0,0,0,30,0,0,0,9,20,NaN,0,0,0,0,30,0,0,0,0,0,0,0,0,50,0,0,0,0,0,3,0,0,25,0,15,0,0,0,0
2015,4.1216E+12,0,0,0,0,0,0,0,0,0,50,0,0,0,0,NaN,0,0,0,0,0,0,42,0,0,0,0,0,NaN,0,0,0,0,8,0,0,0,0,0,0,0,0,45,0,0,0,0,30,2,0,0,10,0,8,0,0,0,0
2015,4.1216E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,14,0,0,0,0,50,NaN,0,0,0,0,5,0,0,0,0,0,0,0,0,60,0,0,0,0,8,3,0,0,15,0,15,0,0,0,0
2015,4.1216E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,30,0,0,0,0,25,NaN,0,0,0,0,5,0,0,0,0,0,0,0,0,30,0,0,0,0,12,3,0,0,25,0,9,0,0,0,0
2015,4.1216E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,60,0,0,0,0,15,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,3,0,0,13,0,7,0,0,0,0
2015,4.1216E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,7,0,8,0,0,0,0
2015,4.1216E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,72,0,0,0,0,25,NaN,0,0,0,0,4,0,0,0,0,0,0,0,0,60,0,0,0,0,7,5,0,0,42,0,16,0,0,0,0
2015,4.1216E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,40,0,0,0,0,25,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,15,3,0,0,13,0,8,0,0,0,0
2015,4.1216E+12,0,0,0,0,0,0,0,0,0,50,0,0,0,0,NaN,0,0,0,0,0,0,30,0,0,0,0,20,NaN,0,0,0,0,5,0,0,0,0,0,0,0,0,25,0,0,0,0,15,0,0,0,24,0,15,0,0,0,0
2015,4.1302E+12,0,0,0,0,0,0,0,0,0,0,0,0,58,0,NaN,0,0,0,8,10,0,0,28,0,0,0,35,NaN,0,0,0,28,20,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,20,0
2015,4.1302E+12,0,0,0,0,0,0,0,0,0,0,0,0,35,0,NaN,0,0,0,4,15,0,0,60,0,0,0,100,NaN,0,0,0,0,13,0,0,0,0,0,0,0,0,0,150,0,0,0,0,6,0,0,40,0,0,400,0,20,0
2015,4.1302E+12,0,0,15,450,0,0,0,165,0,0,0,0,65,30,NaN,0,0,0,10,20,0,0,25,20,108,0,0,NaN,0,0,0,78,30,0,0,0,0,0,0,0,0,14,8,200,0,0,40,30,90,0,36,0,10,78,0,15,32
2015,4.1302E+12,0,0,0,0,0,0,0,0,0,0,0,0,36,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,28,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,15,0
2015,4.1302E+12,0,0,0,0,0,0,0,0,0,0,0,0,36,0,NaN,0,0,0,5,10,0,0,0,0,0,0,0,NaN,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,50,0,10,0
2015,4.1302E+12,0,0,0,0,0,0,0,0,0,0,0,0,36,0,NaN,0,0,0,0,8,0,0,28,0,0,0,0,NaN,0,0,0,28,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,0
2015,4.1302E+12,30,0,0,0,0,0,0,0,0,0,0,0,60,0,NaN,0,0,0,15,20,0,0,28,0,0,0,30,NaN,0,0,0,0,10,0,0,0,0,0,0,0,0,0,20,0,0,0,0,8,0,0,0,0,0,100,0,26,18
2015,4.1302E+12,0,0,0,0,0,0,0,0,0,0,0,0,36,0,NaN,0,0,0,0,8,0,0,0,0,0,0,0,NaN,0,0,0,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,7,0
2015,4.1302E+12,0,0,0,0,0,0,0,0,0,0,0,0,18,0,NaN,0,0,0,0,10,0,0,0,0,55,0,0,NaN,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,0
2015,4.1302E+12,0,0,30,0,0,0,0,0,0,0,0,0,36,0,NaN,0,0,0,0,0,0,0,28,0,0,0,0,NaN,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,0,0,0,0,0,0,0,20,0
2015,4.1302E+12,0,0,0,0,0,0,0,0,0,0,0,0,65,0,NaN,0,0,0,10,0,0,0,0,0,0,0,0,NaN,0,0,0,28,20,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,0,0,0,0,0,0,0,25,0
2015,4.1305E+12,31,32,0,150,0,0,0,0,0,0,0,62,30,60,NaN,0,0,0,4,10,4,0,54,0,46,0,28,NaN,0,0,0,65,30,0,0,0,0,0,0,0,0,16,10,0,12,5,0,5,32,44,16,10,9,100,0,32,75
2015,4.1305E+12,16,0,0,200,48,0,0,0,0,0,0,56,35,0,NaN,0,0,0,4,10,0,10,30,0,0,0,0,NaN,0,0,0,27,20,0,50,0,0,0,0,0,0,13,8,0,0,25,80,5,16,0,33,0,5,400,0,16,150
2015,4.1305E+12,30,16,0,150,30,0,0,0,0,0,0,50,15,60,NaN,0,0,0,4,5,0,0,27,0,48,0,0,NaN,6,0,0,30,10,0,0,0,0,0,0,0,10,16,5,0,0,10,85,5,40,36,16,0,5,100,0,12,52
2015,4.1305E+12,60,32,0,400,0,0,0,30,0,10,75,62,32,5,NaN,0,0,0,6,15,12,0,54,0,48,0,0,NaN,200,0,0,33,30,0,0,0,0,0,0,0,10,0,10,0,32,0,90,11,0,165,65,10,30,0,0,16,180
2015,4.1305E+12,30,0,0,150,0,0,0,60,0,0,0,24,21,30,NaN,0,0,0,2,16,0,0,27,0,0,0,0,NaN,0,0,0,30,20,0,0,0,0,0,0,0,4,15,0,0,0,5,5,5,0,0,16,5,20,100,0,8,36
2015,4.1305E+12,50,16,30,150,0,0,0,0,0,0,0,0,20,0,NaN,0,0,0,4,10,0,0,45,0,0,0,35,NaN,0,0,0,72,30,0,0,0,0,0,0,0,0,15,5,0,0,10,85,5,0,0,33,5,5,0,12,16,70
2015,4.1305E+12,30,0,0,0,0,0,0,0,0,9,0,0,5,0,NaN,0,0,0,20,35,0,0,54,0,0,0,0,NaN,0,0,0,75,0,0,0,0,16,0,0,0,16,5,10,0,0,0,4,16,0,0,0,0,10,100,0,5,80
2015,4.1305E+12,60,16,0,0,45,0,0,210,0,0,0,75,30,60,NaN,0,800,0,4,10,0,0,54,0,46,0,0,NaN,0,0,0,60,4,0,0,0,0,0,0,0,0,30,10,0,0,15,85,5,32,55,16,15,9,200,0,32,150
2015,4.1306E+12,0,0,0,0,0,0,0,0,0,0,0,0,40,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,8,0,0,80,0,0,0
2015,4.1306E+12,20,0,0,300,0,0,0,0,0,0,0,0,0,2,NaN,0,0,0,20,15,0,0,0,0,50,0,0,NaN,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,80,0,0,200,0,0,0
2015,4.1306E+12,0,0,0,0,0,0,0,0,0,0,0,0,35,0,NaN,0,0,0,0,0,0,0,0,0,50,0,0,NaN,0,0,0,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,0,0,15,0,0,0,0,0,0
2015,4.1306E+12,20,0,0,0,0,0,0,0,0,0,0,0,40,0,NaN,0,0,0,0,0,0,0,0,0,50,0,0,NaN,0,0,0,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,8,0,0,180,0,0,0
2015,4.1306E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,8,0,0,0,10,0,25,0,0,NaN,0,0,0,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,16,0,0,0,0,0,0
2015,4.1306E+12,11,0,0,0,0,0,0,0,0,0,0,0,20,0,NaN,0,0,0,0,0,0,0,10,0,0,0,0,NaN,0,0,0,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0
2015,4.1306E+12,50,0,0,0,48,0,0,0,0,0,0,0,95,0,NaN,0,0,0,10,0,0,0,48,0,60,0,0,NaN,0,0,0,35,14,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,18,0,16,0,0,0,6,0,0
2015,4.1306E+12,0,0,0,0,0,0,0,0,0,0,0,0,35,0,NaN,0,0,0,0,0,0,0,0,0,60,0,0,NaN,0,0,0,35,10,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,8,0,0,180,0,0,0
2015,4.1306E+12,0,0,0,0,0,0,0,0,0,0,0,0,20,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,35,10,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,80,0,0,0
2015,4.1306E+12,0,0,0,0,0,0,0,0,0,0,0,0,70,0,NaN,0,0,0,4,0,0,0,0,0,55,0,0,NaN,0,0,0,35,8,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2,0,0,0,0,0,150,0,0,0
2015,4.1306E+12,0,0,0,0,0,0,0,0,0,0,0,0,40,0,NaN,0,0,0,5,0,0,0,0,0,55,0,0,NaN,0,0,0,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,0,65,0,5,0
2015,4.1306E+12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0
2015,4.1309E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2015,4.1309E+12,0,0,0,0,0,0,0,0,0,0,0,0,16,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2015,4.1309E+12,0,0,0,0,0,0,0,0,0,0,0,0,6,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0
2015,4.1309E+12,0,0,0,0,0,0,0,0,0,0,0,0,18,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2015,4.1309E+12,0,0,0,0,0,0,0,0,0,0,0,0,6,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2015,4.1309E+12,0,0,0,0,0,0,0,0,0,0,0,0,8,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0
2015,4.1309E+12,0,0,0,0,0,0,0,0,0,0,0,0,32,0,NaN,0,0,0,5,0,0,0,0,0,0,0,0,NaN,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0
2015,4.1309E+12,0,0,0,0,0,0,0,0,0,0,0,0,18,0,NaN,0,0,0,10,0,0,0,0,0,0,0,0,NaN,0,0,0,45,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2015,4.1309E+12,0,0,0,0,0,0,0,0,0,0,0,0,7,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,4.1309E+12,0,0,0,0,0,0,0,0,0,0,0,0,30,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2015,4.1309E+12,0,0,0,0,0,0,0,0,0,0,0,0,18,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,15,0
2015,4.1309E+12,0,0,0,0,0,0,0,0,0,0,0,0,17,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0
